%Coating ID SN0207
%x,y,r80Corr
136.399,85.705,1.00435500863
113.908,113.908,1.00451798232
151.104,100.965,1.00470308309
167.898,69.546,1.00438696041
178.239,35.454,1.00462176263
181.731,0,1.00428143136
200.698,17.559,1.00482944027
194.6,52.143,1.004522718
182.589,85.143,1.00462010644
165.03,115.555,1.00494452272
196.16,99.948,1.00507831598
209.38,68.032,1.00466691503
217.445,34.44,1.00461429401
220.155,0,1.00512017596
237.097,16.958,1.0049859287
232.271,50.527,1.00500375918
222.716,83.069,1.00486531282
245.385,65.751,1.00519343582
251.867,33.159,1.00543492123
254.041,0,1.00492354467
268.61,16.248,1.00553540424
264.693,48.507,1.00575385642
282.817,0,1.00573033537
281.038,31.665,1.00551805569
275.726,62.933,1.0038656626
291.42,46.156,1.00608621324
294.649,15.442,1.0055360621
305.777,0,1.00582530515
304.304,29.971,1.00597741938
314.618,14.546,1.0062719241
322.551,0,1.00621491914
-222.716,83.069,1.00477392894
-232.271,50.527,1.00493768095
-237.097,16.958,1.00504252012
-237.097,-16.958,1.00500247456
-232.271,-50.527,1.00492872881
-222.716,-83.069,1.00538631553
-234.703,-97.217,1.0054675043
-245.385,-65.751,1.0054957169
-251.867,-33.159,1.00493680287
-254.041,0,1.00551780603
-251.867,33.159,1.00533282685
-245.385,65.751,1.0055935184
-264.693,48.507,1.00543947884
-268.61,16.248,1.0054914229
-268.61,-16.248,1.00518992455
-264.693,-48.507,1.00555155296
-256.916,-80.058,1.00605381642
-275.726,-62.933,1.00607481191
-281.038,-31.665,1.00535957967
-282.817,0,1.00508902815
-281.038,31.665,1.0056187065
-275.726,62.933,1.00551857252
-294.649,15.442,1.00583398727
-291.42,46.156,1.00582158049
-294.649,-15.442,1.00564587645
-291.42,-46.156,1.00629706977
-284.999,-76.365,1.00576105127
-299.901,-59.654,1.00612186744
-304.304,-29.971,1.00584894692
-305.777,0,1.00591336989
-304.304,29.971,1.00607443393
-314.618,14.546,1.00627072448
-314.618,-14.546,1.00625063351
-311.934,-43.513,1.0057787775
-306.588,-72.109,1.00618626625
-317.651,-56.01,1.0059195999
-321.324,-28.112,1.00625265365
-322.551,0,1.00634422138
-328.187,-13.574,1.00644867345
-331.712,-26.106,1.00589937183
-325.945,-40.629,1.00615765319
-328.641,-52.052,1.00624231293
-196.16,-99.948,1.00525028348
-209.38,-68.032,1.00541700045
-217.445,-34.44,1.00509377155
-220.155,0,1.00532810612
-217.445,34.44,1.00485505518
-209.38,68.032,1.00500399001
-196.16,99.948,1.00525284403
-165.03,115.555,1.00510692589
-182.589,85.143,1.00447635537
-194.6,52.143,1.00473145286
-200.698,17.559,1.00456837363
-200.698,-17.559,1.0046331003
-194.6,-52.143,1.00480623795
-182.589,-85.143,1.00559412276
-151.104,-100.965,1.00506593472
-167.898,-69.546,1.00532391107
-178.239,-35.454,1.00445044815
-181.731,0,1.00464583369
-178.239,35.454,1.00464404956
-167.898,69.546,1.00392005114
-151.104,100.965,1.00419446725
-113.908,113.908,1.00440146702
-136.399,85.705,1.00423319292
-152.051,53.205,1.00423917652
-160.078,18.036,1.00440957635
-160.078,-18.036,1.0043876472
-152.051,-53.205,1.00462135247
-136.399,-85.705,1.00514583814
50.536,-50.536,1.00414128102
33.825,-33.825,1.00486184191
16.948,-16.948,1.00458334335
0,-47.836,1.00469572318
-18.498,-69.034,1.00518771995
18.498,-69.034,1.00502369426
69.034,-18.498,1.0042062185
-16.948,-16.948,1.00407531998
-33.825,-33.825,1.00447229968
-50.536,-50.536,1.00407427118
-69.034,-18.498,1.00446126189
-47.836,0,1.00365920427
-69.034,18.498,1.0039901967
-50.536,50.536,1.0036138035
-33.825,33.825,1.00337588573
-16.948,16.948,1.00407404421
0,47.836,1.00318919315
-18.498,69.034,1.00372867007
18.498,69.034,1.00397474215
50.536,50.536,1.00380945878
33.825,33.825,1.00356492069
16.948,16.948,1.00346952658
0,3,1.0040588549
69.034,18.498,1.00398118393
47.836,0,1.00330778526
