%Coating ID SN0207
%x,y,cFactorCorr
-181.731,0,1.03425941841
-178.239,35.454,1.03217532976
-167.898,69.546,1.03032379949
-151.104,100.965,1.02873617354
-113.908,113.908,1.02798087298
-136.399,85.705,1.02950566457
-152.051,53.205,1.03116344651
-160.078,18.036,1.03312732877
-160.078,-18.036,1.0353567729
-152.051,-53.205,1.03759284487
-136.399,-85.705,1.03956658413
50.536,-50.536,1.0368817069
33.825,-33.825,1.03559000841
16.948,-16.948,1.03426129763
0,-47.836,1.03642881167
-18.498,-69.034,1.0381078355
18.498,-69.034,1.03808529673
69.034,-18.498,1.03488177702
-16.948,-16.948,1.03428848361
-33.825,-33.825,1.03558783387
-50.536,-50.536,1.03696323873
-69.034,-18.498,1.03494285131
-47.836,0,1.0334764777
-69.034,18.498,1.03270242836
-50.536,50.536,1.03091288532
-33.825,33.825,1.03152982827
-16.948,16.948,1.03223424242
0,47.836,1.03083865757
-18.498,69.034,1.03001290893
18.498,69.034,1.03005019352
50.536,50.536,1.03099872228
33.825,33.825,1.03157473558
16.948,16.948,1.03227621245
0,3,1.03294294254
69.034,18.498,1.03268304248
47.836,0,1.03348809154
